environment,family,seed,budget,method,ndcg,delta_vs_source_router,onboarding_operations,task_searches,workload,total_operations,mean_profile_apply_seconds
fiqa_bm25,exact_title,11,64,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,exact_title,11,64,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,exact_title,11,64,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,exact_title,11,64,profile_router,0.25228729966197927,0.0,62,1,1,63,3.5347199688355127e-06
fiqa_bm25,exact_title,11,64,profile_router,0.25228729966197927,0.0,62,1,10,72,3.5347199688355127e-06
fiqa_bm25,exact_title,11,64,profile_router,0.25228729966197927,0.0,62,1,50,112,3.5347199688355127e-06
fiqa_bm25,exact_title,11,64,profile_router,0.25228729966197927,0.0,62,1,200,262,3.5347199688355127e-06
fiqa_bm25,exact_title,11,64,probe_only,0.25251415790289977,0.00022685824092057107,62,1,1,63,0.0
fiqa_bm25,exact_title,11,64,probe_only,0.25251415790289977,0.00022685824092057107,62,1,10,72,0.0
fiqa_bm25,exact_title,11,64,probe_only,0.25251415790289977,0.00022685824092057107,62,1,50,112,0.0
fiqa_bm25,exact_title,11,64,probe_only,0.25251415790289977,0.00022685824092057107,62,1,200,262,0.0
fiqa_bm25,exact_title,11,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,exact_title,11,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,exact_title,11,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,exact_title,11,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,exact_title,11,256,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,exact_title,11,256,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,exact_title,11,256,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,exact_title,11,256,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,exact_title,11,256,profile_router,0.25228729966197927,0.0,64,1,1,65,3.5727800180514654e-06
fiqa_bm25,exact_title,11,256,profile_router,0.25228729966197927,0.0,64,1,10,74,3.5727800180514654e-06
fiqa_bm25,exact_title,11,256,profile_router,0.25228729966197927,0.0,64,1,50,114,3.5727800180514654e-06
fiqa_bm25,exact_title,11,256,profile_router,0.25228729966197927,0.0,64,1,200,264,3.5727800180514654e-06
fiqa_bm25,exact_title,11,256,probe_only,0.25251415790289977,0.00022685824092057107,64,1,1,65,0.0
fiqa_bm25,exact_title,11,256,probe_only,0.25251415790289977,0.00022685824092057107,64,1,10,74,0.0
fiqa_bm25,exact_title,11,256,probe_only,0.25251415790289977,0.00022685824092057107,64,1,50,114,0.0
fiqa_bm25,exact_title,11,256,probe_only,0.25251415790289977,0.00022685824092057107,64,1,200,264,0.0
fiqa_bm25,exact_title,11,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,exact_title,11,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,exact_title,11,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,exact_title,11,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,exact_title,23,0,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,exact_title,23,0,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,exact_title,23,0,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,exact_title,23,0,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,exact_title,23,0,profile_router,0.25228729966197927,0.0,0,1,1,1,3.570833553870519e-06
fiqa_bm25,exact_title,23,0,profile_router,0.25228729966197927,0.0,0,1,10,10,3.570833553870519e-06
fiqa_bm25,exact_title,23,0,profile_router,0.25228729966197927,0.0,0,1,50,50,3.570833553870519e-06
fiqa_bm25,exact_title,23,0,profile_router,0.25228729966197927,0.0,0,1,200,200,3.570833553870519e-06
fiqa_bm25,exact_title,23,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,1,1,0.0
fiqa_bm25,exact_title,23,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,10,10,0.0
fiqa_bm25,exact_title,23,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,50,50,0.0
fiqa_bm25,exact_title,23,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,200,200,0.0
fiqa_bm25,exact_title,23,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,exact_title,23,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,exact_title,23,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,exact_title,23,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,exact_title,23,16,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,exact_title,23,16,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,exact_title,23,16,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,exact_title,23,16,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,exact_title,23,16,profile_router,0.25228729966197927,0.0,14,1,1,15,3.5136061099668345e-06
fiqa_bm25,exact_title,23,16,profile_router,0.25228729966197927,0.0,14,1,10,24,3.5136061099668345e-06
fiqa_bm25,exact_title,23,16,profile_router,0.25228729966197927,0.0,14,1,50,64,3.5136061099668345e-06
fiqa_bm25,exact_title,23,16,profile_router,0.25228729966197927,0.0,14,1,200,214,3.5136061099668345e-06
fiqa_bm25,exact_title,23,16,probe_only,0.25251415790289977,0.00022685824092057107,14,1,1,15,0.0
fiqa_bm25,exact_title,23,16,probe_only,0.25251415790289977,0.00022685824092057107,14,1,10,24,0.0
fiqa_bm25,exact_title,23,16,probe_only,0.25251415790289977,0.00022685824092057107,14,1,50,64,0.0
fiqa_bm25,exact_title,23,16,probe_only,0.25251415790289977,0.00022685824092057107,14,1,200,214,0.0
fiqa_bm25,exact_title,23,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,exact_title,23,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,exact_title,23,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,exact_title,23,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,exact_title,23,64,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,exact_title,23,64,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,exact_title,23,64,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,exact_title,23,64,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,exact_title,23,64,profile_router,0.25228729966197927,0.0,62,1,1,63,3.499166729549567e-06
fiqa_bm25,exact_title,23,64,profile_router,0.25228729966197927,0.0,62,1,10,72,3.499166729549567e-06
fiqa_bm25,exact_title,23,64,profile_router,0.25228729966197927,0.0,62,1,50,112,3.499166729549567e-06
fiqa_bm25,exact_title,23,64,profile_router,0.25228729966197927,0.0,62,1,200,262,3.499166729549567e-06
fiqa_bm25,exact_title,23,64,probe_only,0.25251415790289977,0.00022685824092057107,62,1,1,63,0.0
fiqa_bm25,exact_title,23,64,probe_only,0.25251415790289977,0.00022685824092057107,62,1,10,72,0.0
fiqa_bm25,exact_title,23,64,probe_only,0.25251415790289977,0.00022685824092057107,62,1,50,112,0.0
fiqa_bm25,exact_title,23,64,probe_only,0.25251415790289977,0.00022685824092057107,62,1,200,262,0.0
fiqa_bm25,exact_title,23,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,exact_title,23,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,exact_title,23,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,exact_title,23,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,exact_title,23,256,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,exact_title,23,256,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,exact_title,23,256,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,exact_title,23,256,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,exact_title,23,256,profile_router,0.25228729966197927,0.0,64,1,1,65,3.5347261776526768e-06
fiqa_bm25,exact_title,23,256,profile_router,0.25228729966197927,0.0,64,1,10,74,3.5347261776526768e-06
fiqa_bm25,exact_title,23,256,profile_router,0.25228729966197927,0.0,64,1,50,114,3.5347261776526768e-06
fiqa_bm25,exact_title,23,256,profile_router,0.25228729966197927,0.0,64,1,200,264,3.5347261776526768e-06
fiqa_bm25,exact_title,23,256,probe_only,0.25251415790289977,0.00022685824092057107,64,1,1,65,0.0
fiqa_bm25,exact_title,23,256,probe_only,0.25251415790289977,0.00022685824092057107,64,1,10,74,0.0
fiqa_bm25,exact_title,23,256,probe_only,0.25251415790289977,0.00022685824092057107,64,1,50,114,0.0
fiqa_bm25,exact_title,23,256,probe_only,0.25251415790289977,0.00022685824092057107,64,1,200,264,0.0
fiqa_bm25,exact_title,23,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,exact_title,23,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,exact_title,23,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,exact_title,23,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,exact_title,47,0,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,exact_title,47,0,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,exact_title,47,0,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,exact_title,47,0,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,exact_title,47,0,profile_router,0.25228729966197927,0.0,0,1,1,1,3.597220250715812e-06
fiqa_bm25,exact_title,47,0,profile_router,0.25228729966197927,0.0,0,1,10,10,3.597220250715812e-06
fiqa_bm25,exact_title,47,0,profile_router,0.25228729966197927,0.0,0,1,50,50,3.597220250715812e-06
fiqa_bm25,exact_title,47,0,profile_router,0.25228729966197927,0.0,0,1,200,200,3.597220250715812e-06
fiqa_bm25,exact_title,47,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,1,1,0.0
fiqa_bm25,exact_title,47,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,10,10,0.0
fiqa_bm25,exact_title,47,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,50,50,0.0
fiqa_bm25,exact_title,47,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,200,200,0.0
fiqa_bm25,exact_title,47,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,exact_title,47,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,exact_title,47,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,exact_title,47,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,exact_title,47,16,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,exact_title,47,16,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,exact_title,47,16,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,exact_title,47,16,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,exact_title,47,16,profile_router,0.25228729966197927,0.0,14,1,1,15,3.739440192778905e-06
fiqa_bm25,exact_title,47,16,profile_router,0.25228729966197927,0.0,14,1,10,24,3.739440192778905e-06
fiqa_bm25,exact_title,47,16,profile_router,0.25228729966197927,0.0,14,1,50,64,3.739440192778905e-06
fiqa_bm25,exact_title,47,16,profile_router,0.25228729966197927,0.0,14,1,200,214,3.739440192778905e-06
fiqa_bm25,exact_title,47,16,probe_only,0.25251415790289977,0.00022685824092057107,14,1,1,15,0.0
fiqa_bm25,exact_title,47,16,probe_only,0.25251415790289977,0.00022685824092057107,14,1,10,24,0.0
fiqa_bm25,exact_title,47,16,probe_only,0.25251415790289977,0.00022685824092057107,14,1,50,64,0.0
fiqa_bm25,exact_title,47,16,probe_only,0.25251415790289977,0.00022685824092057107,14,1,200,214,0.0
fiqa_bm25,exact_title,47,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,exact_title,47,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,exact_title,47,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,exact_title,47,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,exact_title,47,64,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,exact_title,47,64,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,exact_title,47,64,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,exact_title,47,64,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,exact_title,47,64,profile_router,0.25228729966197927,0.0,62,1,1,63,3.7047266960144044e-06
fiqa_bm25,exact_title,47,64,profile_router,0.25228729966197927,0.0,62,1,10,72,3.7047266960144044e-06
fiqa_bm25,exact_title,47,64,profile_router,0.25228729966197927,0.0,62,1,50,112,3.7047266960144044e-06
fiqa_bm25,exact_title,47,64,profile_router,0.25228729966197927,0.0,62,1,200,262,3.7047266960144044e-06
fiqa_bm25,exact_title,47,64,probe_only,0.25251415790289977,0.00022685824092057107,62,1,1,63,0.0
fiqa_bm25,exact_title,47,64,probe_only,0.25251415790289977,0.00022685824092057107,62,1,10,72,0.0
fiqa_bm25,exact_title,47,64,probe_only,0.25251415790289977,0.00022685824092057107,62,1,50,112,0.0
fiqa_bm25,exact_title,47,64,probe_only,0.25251415790289977,0.00022685824092057107,62,1,200,262,0.0
fiqa_bm25,exact_title,47,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,exact_title,47,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,exact_title,47,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,exact_title,47,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,exact_title,47,256,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,exact_title,47,256,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,exact_title,47,256,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,exact_title,47,256,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,exact_title,47,256,profile_router,0.25228729966197927,0.0,64,1,1,65,3.5455597875018915e-06
fiqa_bm25,exact_title,47,256,profile_router,0.25228729966197927,0.0,64,1,10,74,3.5455597875018915e-06
fiqa_bm25,exact_title,47,256,profile_router,0.25228729966197927,0.0,64,1,50,114,3.5455597875018915e-06
fiqa_bm25,exact_title,47,256,profile_router,0.25228729966197927,0.0,64,1,200,264,3.5455597875018915e-06
fiqa_bm25,exact_title,47,256,probe_only,0.25251415790289977,0.00022685824092057107,64,1,1,65,0.0
fiqa_bm25,exact_title,47,256,probe_only,0.25251415790289977,0.00022685824092057107,64,1,10,74,0.0
fiqa_bm25,exact_title,47,256,probe_only,0.25251415790289977,0.00022685824092057107,64,1,50,114,0.0
fiqa_bm25,exact_title,47,256,probe_only,0.25251415790289977,0.00022685824092057107,64,1,200,264,0.0
fiqa_bm25,exact_title,47,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,exact_title,47,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,exact_title,47,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,exact_title,47,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,body_terms,11,0,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,body_terms,11,0,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,body_terms,11,0,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,body_terms,11,0,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,body_terms,11,0,profile_router,0.25228729966197927,0.0,0,1,1,1,3.616393854220708e-06
fiqa_bm25,body_terms,11,0,profile_router,0.25228729966197927,0.0,0,1,10,10,3.616393854220708e-06
fiqa_bm25,body_terms,11,0,profile_router,0.25228729966197927,0.0,0,1,50,50,3.616393854220708e-06
fiqa_bm25,body_terms,11,0,profile_router,0.25228729966197927,0.0,0,1,200,200,3.616393854220708e-06
fiqa_bm25,body_terms,11,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,1,1,0.0
fiqa_bm25,body_terms,11,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,10,10,0.0
fiqa_bm25,body_terms,11,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,50,50,0.0
fiqa_bm25,body_terms,11,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,200,200,0.0
fiqa_bm25,body_terms,11,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,body_terms,11,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,body_terms,11,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,body_terms,11,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,body_terms,11,16,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,body_terms,11,16,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,body_terms,11,16,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,body_terms,11,16,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,body_terms,11,16,profile_router,0.25228729966197927,0.0,15,1,1,16,3.603053434441487e-06
fiqa_bm25,body_terms,11,16,profile_router,0.25228729966197927,0.0,15,1,10,25,3.603053434441487e-06
fiqa_bm25,body_terms,11,16,profile_router,0.25228729966197927,0.0,15,1,50,65,3.603053434441487e-06
fiqa_bm25,body_terms,11,16,profile_router,0.25228729966197927,0.0,15,1,200,215,3.603053434441487e-06
fiqa_bm25,body_terms,11,16,probe_only,0.25251415790289977,0.00022685824092057107,15,1,1,16,0.0
fiqa_bm25,body_terms,11,16,probe_only,0.25251415790289977,0.00022685824092057107,15,1,10,25,0.0
fiqa_bm25,body_terms,11,16,probe_only,0.25251415790289977,0.00022685824092057107,15,1,50,65,0.0
fiqa_bm25,body_terms,11,16,probe_only,0.25251415790289977,0.00022685824092057107,15,1,200,215,0.0
fiqa_bm25,body_terms,11,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,body_terms,11,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,body_terms,11,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,body_terms,11,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,body_terms,11,64,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,body_terms,11,64,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,body_terms,11,64,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,body_terms,11,64,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,body_terms,11,64,profile_router,0.25228729966197927,0.0,63,1,1,64,4.122780325512091e-06
fiqa_bm25,body_terms,11,64,profile_router,0.25228729966197927,0.0,63,1,10,73,4.122780325512091e-06
fiqa_bm25,body_terms,11,64,profile_router,0.25228729966197927,0.0,63,1,50,113,4.122780325512091e-06
fiqa_bm25,body_terms,11,64,profile_router,0.25228729966197927,0.0,63,1,200,263,4.122780325512091e-06
fiqa_bm25,body_terms,11,64,probe_only,0.25251415790289977,0.00022685824092057107,63,1,1,64,0.0
fiqa_bm25,body_terms,11,64,probe_only,0.25251415790289977,0.00022685824092057107,63,1,10,73,0.0
fiqa_bm25,body_terms,11,64,probe_only,0.25251415790289977,0.00022685824092057107,63,1,50,113,0.0
fiqa_bm25,body_terms,11,64,probe_only,0.25251415790289977,0.00022685824092057107,63,1,200,263,0.0
fiqa_bm25,body_terms,11,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,body_terms,11,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,body_terms,11,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,body_terms,11,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,body_terms,11,256,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,body_terms,11,256,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,body_terms,11,256,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,body_terms,11,256,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,body_terms,11,256,profile_router,0.25228729966197927,0.0,192,1,1,193,3.4858332946896555e-06
fiqa_bm25,body_terms,11,256,profile_router,0.25228729966197927,0.0,192,1,10,202,3.4858332946896555e-06
fiqa_bm25,body_terms,11,256,profile_router,0.25228729966197927,0.0,192,1,50,242,3.4858332946896555e-06
fiqa_bm25,body_terms,11,256,profile_router,0.25228729966197927,0.0,192,1,200,392,3.4858332946896555e-06
fiqa_bm25,body_terms,11,256,probe_only,0.25251415790289977,0.00022685824092057107,192,1,1,193,0.0
fiqa_bm25,body_terms,11,256,probe_only,0.25251415790289977,0.00022685824092057107,192,1,10,202,0.0
fiqa_bm25,body_terms,11,256,probe_only,0.25251415790289977,0.00022685824092057107,192,1,50,242,0.0
fiqa_bm25,body_terms,11,256,probe_only,0.25251415790289977,0.00022685824092057107,192,1,200,392,0.0
fiqa_bm25,body_terms,11,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,body_terms,11,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,body_terms,11,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,body_terms,11,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,body_terms,23,0,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,body_terms,23,0,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,body_terms,23,0,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,body_terms,23,0,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,body_terms,23,0,profile_router,0.25228729966197927,0.0,0,1,1,1,3.904446493834257e-06
fiqa_bm25,body_terms,23,0,profile_router,0.25228729966197927,0.0,0,1,10,10,3.904446493834257e-06
fiqa_bm25,body_terms,23,0,profile_router,0.25228729966197927,0.0,0,1,50,50,3.904446493834257e-06
fiqa_bm25,body_terms,23,0,profile_router,0.25228729966197927,0.0,0,1,200,200,3.904446493834257e-06
fiqa_bm25,body_terms,23,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,1,1,0.0
fiqa_bm25,body_terms,23,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,10,10,0.0
fiqa_bm25,body_terms,23,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,50,50,0.0
fiqa_bm25,body_terms,23,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,200,200,0.0
fiqa_bm25,body_terms,23,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,body_terms,23,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,body_terms,23,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,body_terms,23,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,body_terms,23,16,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,body_terms,23,16,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,body_terms,23,16,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,body_terms,23,16,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,body_terms,23,16,profile_router,0.25228729966197927,0.0,15,1,1,16,3.6355596967041494e-06
fiqa_bm25,body_terms,23,16,profile_router,0.25228729966197927,0.0,15,1,10,25,3.6355596967041494e-06
fiqa_bm25,body_terms,23,16,profile_router,0.25228729966197927,0.0,15,1,50,65,3.6355596967041494e-06
fiqa_bm25,body_terms,23,16,profile_router,0.25228729966197927,0.0,15,1,200,215,3.6355596967041494e-06
fiqa_bm25,body_terms,23,16,probe_only,0.25251415790289977,0.00022685824092057107,15,1,1,16,0.0
fiqa_bm25,body_terms,23,16,probe_only,0.25251415790289977,0.00022685824092057107,15,1,10,25,0.0
fiqa_bm25,body_terms,23,16,probe_only,0.25251415790289977,0.00022685824092057107,15,1,50,65,0.0
fiqa_bm25,body_terms,23,16,probe_only,0.25251415790289977,0.00022685824092057107,15,1,200,215,0.0
fiqa_bm25,body_terms,23,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,body_terms,23,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,body_terms,23,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,body_terms,23,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,body_terms,23,64,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,body_terms,23,64,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,body_terms,23,64,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,body_terms,23,64,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,body_terms,23,64,profile_router,0.25228729966197927,0.0,63,1,1,64,3.478333819657564e-06
fiqa_bm25,body_terms,23,64,profile_router,0.25228729966197927,0.0,63,1,10,73,3.478333819657564e-06
fiqa_bm25,body_terms,23,64,profile_router,0.25228729966197927,0.0,63,1,50,113,3.478333819657564e-06
