environment,seed,budget,method,future_tasks,ndcg,recall_at_10,measured_onboarding_generation_seconds,amortized_setup_generation_seconds_per_future_task,total_search_calls,total_sample_calls,total_llm_calls,total_input_tokens,total_output_tokens
fiqa_dense,47,8,fixed,50,0.3325277311740831,0.42606349206349203,76.39591286834911,1.5279182573669823,68.0,16.0,98.0,39245.66666666667,11282.666666666668
fiqa_dense,47,8,fixed,200,0.3325277311740831,0.42606349206349203,76.39591286834911,0.38197956434174557,218.0,16.0,248.0,98335.66666666667,29929.666666666668
fiqa_dense,47,16,fixed,1,0.3325277311740831,0.42606349206349203,76.39591286834911,76.39591286834911,37.0,16.0,49.0,19942.933333333334,5191.3133333333335
fiqa_dense,47,16,fixed,10,0.3325277311740831,0.42606349206349203,76.39591286834911,7.639591286834912,46.0,16.0,58.0,23488.333333333332,6310.133333333333
fiqa_dense,47,16,fixed,50,0.3325277311740831,0.42606349206349203,76.39591286834911,1.5279182573669823,86.0,16.0,98.0,39245.66666666667,11282.666666666668
fiqa_dense,47,16,fixed,200,0.3325277311740831,0.42606349206349203,76.39591286834911,0.38197956434174557,236.0,16.0,248.0,98335.66666666667,29929.666666666668
fiqa_dense,47,32,fixed,1,0.3325277311740831,0.42606349206349203,76.39591286834911,76.39591286834911,73.0,16.0,49.0,19942.933333333334,5191.3133333333335
fiqa_dense,47,32,fixed,10,0.3325277311740831,0.42606349206349203,76.39591286834911,7.639591286834912,82.0,16.0,58.0,23488.333333333332,6310.133333333333
fiqa_dense,47,32,fixed,50,0.3325277311740831,0.42606349206349203,76.39591286834911,1.5279182573669823,122.0,16.0,98.0,39245.66666666667,11282.666666666668
fiqa_dense,47,32,fixed,200,0.3325277311740831,0.42606349206349203,76.39591286834911,0.38197956434174557,272.0,16.0,248.0,98335.66666666667,29929.666666666668
fiqa_dense,47,0,information_gain,1,0.3325277311740831,0.42606349206349203,0.0,0.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,47,0,information_gain,10,0.3325277311740831,0.42606349206349203,0.0,0.0,10.0,0.0,10.0,3939.3333333333335,1243.1333333333332
fiqa_dense,47,0,information_gain,50,0.3325277311740831,0.42606349206349203,0.0,0.0,50.0,0.0,50.0,19696.666666666668,6215.666666666667
fiqa_dense,47,0,information_gain,200,0.3325277311740831,0.42606349206349203,0.0,0.0,200.0,0.0,200.0,78786.66666666667,24862.666666666668
fiqa_dense,47,4,information_gain,1,0.3325277311740831,0.42606349206349203,76.39591286834911,76.39591286834911,9.0,16.0,49.0,19942.933333333334,5191.3133333333335
fiqa_dense,47,4,information_gain,10,0.3325277311740831,0.42606349206349203,76.39591286834911,7.639591286834912,18.0,16.0,58.0,23488.333333333332,6310.133333333333
fiqa_dense,47,4,information_gain,50,0.3325277311740831,0.42606349206349203,76.39591286834911,1.5279182573669823,58.0,16.0,98.0,39245.66666666667,11282.666666666668
fiqa_dense,47,4,information_gain,200,0.3325277311740831,0.42606349206349203,76.39591286834911,0.38197956434174557,208.0,16.0,248.0,98335.66666666667,29929.666666666668
fiqa_dense,47,8,information_gain,1,0.3325277311740831,0.42606349206349203,76.39591286834911,76.39591286834911,17.0,16.0,49.0,19942.933333333334,5191.3133333333335
fiqa_dense,47,8,information_gain,10,0.3325277311740831,0.42606349206349203,76.39591286834911,7.639591286834912,26.0,16.0,58.0,23488.333333333332,6310.133333333333
fiqa_dense,47,8,information_gain,50,0.3325277311740831,0.42606349206349203,76.39591286834911,1.5279182573669823,66.0,16.0,98.0,39245.66666666667,11282.666666666668
fiqa_dense,47,8,information_gain,200,0.3325277311740831,0.42606349206349203,76.39591286834911,0.38197956434174557,216.0,16.0,248.0,98335.66666666667,29929.666666666668
fiqa_dense,47,16,information_gain,1,0.3325277311740831,0.42606349206349203,76.39591286834911,76.39591286834911,33.0,16.0,49.0,19942.933333333334,5191.3133333333335
fiqa_dense,47,16,information_gain,10,0.3325277311740831,0.42606349206349203,76.39591286834911,7.639591286834912,42.0,16.0,58.0,23488.333333333332,6310.133333333333
fiqa_dense,47,16,information_gain,50,0.3325277311740831,0.42606349206349203,76.39591286834911,1.5279182573669823,82.0,16.0,98.0,39245.66666666667,11282.666666666668
fiqa_dense,47,16,information_gain,200,0.3325277311740831,0.42606349206349203,76.39591286834911,0.38197956434174557,232.0,16.0,248.0,98335.66666666667,29929.666666666668
fiqa_dense,47,32,information_gain,1,0.3325277311740831,0.42606349206349203,76.39591286834911,76.39591286834911,66.0,16.0,49.0,19942.933333333334,5191.3133333333335
fiqa_dense,47,32,information_gain,10,0.3325277311740831,0.42606349206349203,76.39591286834911,7.639591286834912,75.0,16.0,58.0,23488.333333333332,6310.133333333333
fiqa_dense,47,32,information_gain,50,0.3325277311740831,0.42606349206349203,76.39591286834911,1.5279182573669823,115.0,16.0,98.0,39245.66666666667,11282.666666666668
fiqa_dense,47,32,information_gain,200,0.3325277311740831,0.42606349206349203,76.39591286834911,0.38197956434174557,265.0,16.0,248.0,98335.66666666667,29929.666666666668
fiqa_dense,47,0,learned_value,1,0.3325277311740831,0.42606349206349203,0.0,0.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,47,0,learned_value,10,0.3325277311740831,0.42606349206349203,0.0,0.0,10.0,0.0,10.0,3939.3333333333335,1243.1333333333332
fiqa_dense,47,0,learned_value,50,0.3325277311740831,0.42606349206349203,0.0,0.0,50.0,0.0,50.0,19696.666666666668,6215.666666666667
fiqa_dense,47,0,learned_value,200,0.3325277311740831,0.42606349206349203,0.0,0.0,200.0,0.0,200.0,78786.66666666667,24862.666666666668
fiqa_dense,47,4,learned_value,1,0.3325277311740831,0.42606349206349203,76.39591286834911,76.39591286834911,11.0,16.0,49.0,19942.933333333334,5191.3133333333335
fiqa_dense,47,4,learned_value,10,0.3325277311740831,0.42606349206349203,76.39591286834911,7.639591286834912,20.0,16.0,58.0,23488.333333333332,6310.133333333333
fiqa_dense,47,4,learned_value,50,0.3325277311740831,0.42606349206349203,76.39591286834911,1.5279182573669823,60.0,16.0,98.0,39245.66666666667,11282.666666666668
fiqa_dense,47,4,learned_value,200,0.3325277311740831,0.42606349206349203,76.39591286834911,0.38197956434174557,210.0,16.0,248.0,98335.66666666667,29929.666666666668
fiqa_dense,47,8,learned_value,1,0.3325277311740831,0.42606349206349203,76.39591286834911,76.39591286834911,19.0,16.0,49.0,19942.933333333334,5191.3133333333335
fiqa_dense,47,8,learned_value,10,0.3325277311740831,0.42606349206349203,76.39591286834911,7.639591286834912,28.0,16.0,58.0,23488.333333333332,6310.133333333333
fiqa_dense,47,8,learned_value,50,0.3325277311740831,0.42606349206349203,76.39591286834911,1.5279182573669823,68.0,16.0,98.0,39245.66666666667,11282.666666666668
fiqa_dense,47,8,learned_value,200,0.3325277311740831,0.42606349206349203,76.39591286834911,0.38197956434174557,218.0,16.0,248.0,98335.66666666667,29929.666666666668
fiqa_dense,47,16,learned_value,1,0.3325277311740831,0.42606349206349203,76.39591286834911,76.39591286834911,36.0,16.0,49.0,19942.933333333334,5191.3133333333335
fiqa_dense,47,16,learned_value,10,0.3325277311740831,0.42606349206349203,76.39591286834911,7.639591286834912,45.0,16.0,58.0,23488.333333333332,6310.133333333333
fiqa_dense,47,16,learned_value,50,0.3325277311740831,0.42606349206349203,76.39591286834911,1.5279182573669823,85.0,16.0,98.0,39245.66666666667,11282.666666666668
fiqa_dense,47,16,learned_value,200,0.3325277311740831,0.42606349206349203,76.39591286834911,0.38197956434174557,235.0,16.0,248.0,98335.66666666667,29929.666666666668
fiqa_dense,47,32,learned_value,1,0.3325277311740831,0.42606349206349203,76.39591286834911,76.39591286834911,72.0,16.0,49.0,19942.933333333334,5191.3133333333335
fiqa_dense,47,32,learned_value,10,0.3325277311740831,0.42606349206349203,76.39591286834911,7.639591286834912,81.0,16.0,58.0,23488.333333333332,6310.133333333333
fiqa_dense,47,32,learned_value,50,0.3325277311740831,0.42606349206349203,76.39591286834911,1.5279182573669823,121.0,16.0,98.0,39245.66666666667,11282.666666666668
fiqa_dense,47,32,learned_value,200,0.3325277311740831,0.42606349206349203,76.39591286834911,0.38197956434174557,271.0,16.0,248.0,98335.66666666667,29929.666666666668
nfcorpus_bm25,11,0,source_router,1,0.24510579949889155,0.25775147928994085,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,source_router,10,0.24510579949889155,0.25775147928994085,0.0,0.0,10.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,source_router,50,0.24510579949889155,0.25775147928994085,0.0,0.0,50.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,source_router,200,0.24510579949889155,0.25775147928994085,0.0,0.0,200.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,4,source_router,1,0.24510579949889155,0.25775147928994085,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,4,source_router,10,0.24510579949889155,0.25775147928994085,0.0,0.0,10.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,4,source_router,50,0.24510579949889155,0.25775147928994085,0.0,0.0,50.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,4,source_router,200,0.24510579949889155,0.25775147928994085,0.0,0.0,200.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,8,source_router,1,0.24510579949889155,0.25775147928994085,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,8,source_router,10,0.24510579949889155,0.25775147928994085,0.0,0.0,10.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,8,source_router,50,0.24510579949889155,0.25775147928994085,0.0,0.0,50.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,8,source_router,200,0.24510579949889155,0.25775147928994085,0.0,0.0,200.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,16,source_router,1,0.24510579949889155,0.25775147928994085,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,16,source_router,10,0.24510579949889155,0.25775147928994085,0.0,0.0,10.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,16,source_router,50,0.24510579949889155,0.25775147928994085,0.0,0.0,50.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,16,source_router,200,0.24510579949889155,0.25775147928994085,0.0,0.0,200.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,32,source_router,1,0.24510579949889155,0.25775147928994085,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,32,source_router,10,0.24510579949889155,0.25775147928994085,0.0,0.0,10.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,32,source_router,50,0.24510579949889155,0.25775147928994085,0.0,0.0,50.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,32,source_router,200,0.24510579949889155,0.25775147928994085,0.0,0.0,200.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,random,1,0.24510579949889155,0.25775147928994085,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,random,10,0.24510579949889155,0.25775147928994085,0.0,0.0,10.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,random,50,0.24510579949889155,0.25775147928994085,0.0,0.0,50.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,random,200,0.24510579949889155,0.25775147928994085,0.0,0.0,200.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,4,random,1,0.24510579949889155,0.25775147928994085,97.41325913557375,97.41325913557375,9.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,4,random,10,0.24510579949889155,0.25775147928994085,97.41325913557375,9.741325913557375,18.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,4,random,50,0.24510579949889155,0.25775147928994085,97.41325913557375,1.948265182711475,58.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,4,random,200,0.24510579949889155,0.25775147928994085,97.41325913557375,0.48706629567786874,208.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,8,random,1,0.24510579949889155,0.25775147928994085,97.41325913557375,97.41325913557375,17.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,8,random,10,0.24510579949889155,0.25775147928994085,97.41325913557375,9.741325913557375,26.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,8,random,50,0.24510579949889155,0.25775147928994085,97.41325913557375,1.948265182711475,66.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,8,random,200,0.24510579949889155,0.25775147928994085,97.41325913557375,0.48706629567786874,216.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,16,random,1,0.24510579949889155,0.25775147928994085,97.41325913557375,97.41325913557375,36.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,16,random,10,0.24510579949889155,0.25775147928994085,97.41325913557375,9.741325913557375,45.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,16,random,50,0.24510579949889155,0.25775147928994085,97.41325913557375,1.948265182711475,85.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,16,random,200,0.24510579949889155,0.25775147928994085,97.41325913557375,0.48706629567786874,235.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,32,random,1,0.24510579949889155,0.25775147928994085,97.41325913557375,97.41325913557375,74.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,32,random,10,0.24510579949889155,0.25775147928994085,97.41325913557375,9.741325913557375,83.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,32,random,50,0.24510579949889155,0.25775147928994085,97.41325913557375,1.948265182711475,123.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,32,random,200,0.24510579949889155,0.25775147928994085,97.41325913557375,0.48706629567786874,273.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,0,fixed,1,0.24510579949889155,0.25775147928994085,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,fixed,10,0.24510579949889155,0.25775147928994085,0.0,0.0,10.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,fixed,50,0.24510579949889155,0.25775147928994085,0.0,0.0,50.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,fixed,200,0.24510579949889155,0.25775147928994085,0.0,0.0,200.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,4,fixed,1,0.24510579949889155,0.25775147928994085,97.41325913557375,97.41325913557375,10.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,4,fixed,10,0.24510579949889155,0.25775147928994085,97.41325913557375,9.741325913557375,19.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,4,fixed,50,0.24510579949889155,0.25775147928994085,97.41325913557375,1.948265182711475,59.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,4,fixed,200,0.24510579949889155,0.25775147928994085,97.41325913557375,0.48706629567786874,209.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,8,fixed,1,0.24510579949889155,0.25775147928994085,97.41325913557375,97.41325913557375,19.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,8,fixed,10,0.24510579949889155,0.25775147928994085,97.41325913557375,9.741325913557375,28.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,8,fixed,50,0.24510579949889155,0.25775147928994085,97.41325913557375,1.948265182711475,68.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,8,fixed,200,0.24510579949889155,0.25775147928994085,97.41325913557375,0.48706629567786874,218.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,16,fixed,1,0.24510579949889155,0.25775147928994085,97.41325913557375,97.41325913557375,37.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,16,fixed,10,0.24510579949889155,0.25775147928994085,97.41325913557375,9.741325913557375,46.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,16,fixed,50,0.24510579949889155,0.25775147928994085,97.41325913557375,1.948265182711475,86.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,16,fixed,200,0.24510579949889155,0.25775147928994085,97.41325913557375,0.48706629567786874,236.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,32,fixed,1,0.24510579949889155,0.25775147928994085,97.41325913557375,97.41325913557375,73.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,32,fixed,10,0.24510579949889155,0.25775147928994085,97.41325913557375,9.741325913557375,82.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,32,fixed,50,0.24510579949889155,0.25775147928994085,97.41325913557375,1.948265182711475,122.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,32,fixed,200,0.24510579949889155,0.25775147928994085,97.41325913557375,0.48706629567786874,272.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,0,information_gain,1,0.24510579949889155,0.25775147928994085,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,information_gain,10,0.24510579949889155,0.25775147928994085,0.0,0.0,10.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,information_gain,50,0.24510579949889155,0.25775147928994085,0.0,0.0,50.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,information_gain,200,0.24510579949889155,0.25775147928994085,0.0,0.0,200.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,4,information_gain,1,0.24510579949889155,0.25775147928994085,97.41325913557375,97.41325913557375,9.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,4,information_gain,10,0.24510579949889155,0.25775147928994085,97.41325913557375,9.741325913557375,18.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,4,information_gain,50,0.24510579949889155,0.25775147928994085,97.41325913557375,1.948265182711475,58.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,4,information_gain,200,0.24510579949889155,0.25775147928994085,97.41325913557375,0.48706629567786874,208.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,8,information_gain,1,0.24510579949889155,0.25775147928994085,97.41325913557375,97.41325913557375,17.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,8,information_gain,10,0.24510579949889155,0.25775147928994085,97.41325913557375,9.741325913557375,26.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,8,information_gain,50,0.24510579949889155,0.25775147928994085,97.41325913557375,1.948265182711475,66.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,8,information_gain,200,0.24510579949889155,0.25775147928994085,97.41325913557375,0.48706629567786874,216.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,16,information_gain,1,0.24510579949889155,0.25775147928994085,97.41325913557375,97.41325913557375,33.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,16,information_gain,10,0.24510579949889155,0.25775147928994085,97.41325913557375,9.741325913557375,42.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,16,information_gain,50,0.24510579949889155,0.25775147928994085,97.41325913557375,1.948265182711475,82.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,16,information_gain,200,0.24510579949889155,0.25775147928994085,97.41325913557375,0.48706629567786874,232.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,32,information_gain,1,0.24510579949889155,0.25775147928994085,97.41325913557375,97.41325913557375,66.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,32,information_gain,10,0.24510579949889155,0.25775147928994085,97.41325913557375,9.741325913557375,75.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,32,information_gain,50,0.24510579949889155,0.25775147928994085,97.41325913557375,1.948265182711475,115.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,32,information_gain,200,0.24510579949889155,0.25775147928994085,97.41325913557375,0.48706629567786874,265.0,16.0,48.0,24215.0,6074.0
nfcorpus_bm25,11,0,learned_value,1,0.24510579949889155,0.25775147928994085,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,learned_value,10,0.24510579949889155,0.25775147928994085,0.0,0.0,10.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,learned_value,50,0.24510579949889155,0.25775147928994085,0.0,0.0,50.0,0.0,0.0,0.0,0.0
nfcorpus_bm25,11,0,learned_value,200,0.24510579949889155,0.25775147928994085,0.0,0.0,200.0,0.0,0.0,0.0,0.0
